obj,k,measure,test_number,ratio_TS,ratio_EB
max,5,VPI,41,1.1794268109994777,1.0292737055250116
max,5,VPI,42,1.2700930895960476,1.0624713058250643
max,5,VPI,43,1.1978438710073258,1.1791778323053432
max,5,VPI,44,1.127665839136613,1.0807483178790358
max,5,VPI,45,1.1724883607188947,1.128020455563115
max,5,VPI,46,1.3402927720849978,1.1383576711099053
max,5,VPI,47,1.2911612575143383,1.005213177453126
max,5,VPI,48,1.3908120204667378,1.0105934195906747
max,5,VPI,49,1.3161447470233183,1.0917323166171644
max,5,VPI,50,1.26588097903609,0.9651468835782664
CES-2,5,VPI,1,1.1287805228489791,1.0885211264242252
CES-2,5,VPI,2,1.1964198643246966,0.8775417409672159
CES-2,5,VPI,3,1.1846520302543375,0.931129657629806
CES-2,5,VPI,4,1.2680633748644146,1.1428230462881188
CES-2,5,VPI,5,1.339232655582799,1.0339733210304725
CES-2,5,VPI,6,1.238599253063767,1.1042883330185758
CES-2,5,VPI,7,1.130980252537089,1.0979874036285946
CES-2,5,VPI,8,1.1130680061894092,1.028074193570517
CES-2,5,VPI,9,1.2215698874049443,0.9002606160794275
CES-2,5,VPI,10,1.2330245334894792,0.9425060146686008
CES-2,5,VPI,11,1.2457291761605604,1.0801978608086409
CES-2,5,VPI,12,1.1968394136511007,0.8677596181251475
CES-2,5,VPI,13,1.215350849665535,1.1288898131592515
CES-2,5,VPI,14,1.230862570572975,1.0289565720838116
CES-2,5,VPI,15,1.2441905503088275,0.9834757015195488
CES-2,5,VPI,16,1.183304302507933,1.0904838266308818
CES-2,5,VPI,17,1.1319965590573036,1.080208452723061
CES-2,5,VPI,18,1.22479810993045,0.9321476048595426
CES-2,5,VPI,19,1.2067350534198644,0.9816499353943092
CES-2,5,VPI,20,1.1896516581678211,1.087233676685411
CES-2,5,VPI,21,1.2408548047046932,0.9203781562096904
CES-2,5,VPI,22,1.1913565930417094,0.9884871444725986
CES-2,5,VPI,23,1.141376266595096,1.1315228037343013
CES-2,5,VPI,24,1.3055542523958583,0.9231362088542578
CES-2,5,VPI,25,1.152750303957484,1.181059898600554
CES-2,5,VPI,26,1.2745828241718973,1.0047300938470731
CES-2,5,VPI,27,1.1699606140644248,1.0163661938415818
CES-2,5,VPI,28,1.2097655056013576,1.0346099471173418
CES-2,5,VPI,29,1.1918297952003305,0.9832231105223546
CES-2,5,VPI,30,1.203456435436396,1.0940915769975634
CES-2,5,VPI,31,1.3352328064252406,1.0453045730865538
CES-2,5,VPI,32,1.1906508517830088,1.1065424027688089
CES-2,5,VPI,33,1.1469657749131288,1.0930947955102457
CES-2,5,VPI,34,1.2809170848614104,1.0212200430820852
CES-2,5,VPI,35,1.1670301310399058,1.0115023783377066
CES-2,5,VPI,36,1.2277427710285884,1.0230926811119934
CES-2,5,VPI,37,1.1920451136505197,1.1083388555886564
CES-2,5,VPI,38,1.1584317354571614,1.127136988826578
CES-2,5,VPI,39,1.185961138525345,0.8228797870825328
CES-2,5,VPI,40,1.121621379526373,1.1599136774701897
CES-2,5,VPI,41,1.1550512760906977,1.0340810887360463
CES-2,5,VPI,42,1.217124226238061,1.067359668701032
CES-2,5,VPI,43,1.163856053481716,1.1640152153830297
CES-2,5,VPI,44,1.1152044764848354,1.0761982032830764
CES-2,5,VPI,45,1.1491219139491835,1.1285422068009694
CES-2,5,VPI,46,1.2557639487908725,1.132573423520516
CES-2,5,VPI,47,1.2258731333061794,1.0211652984870785
CES-2,5,VPI,48,1.282745175665355,1.001872780514126
CES-2,5,VPI,49,1.2432160536930157,1.0863089559276036
CES-2,5,VPI,50,1.2271262408202706,0.9752170955610144
square_root,5,VPI,1,1.35654380697122,1.0458838983359713
square_root,5,VPI,2,1.3953448155165111,0.9630293549186744
square_root,5,VPI,3,1.3813841317662905,0.9922675060779852
square_root,5,VPI,4,1.4192139331750209,1.0349799863477886
square_root,5,VPI,5,1.465377020121632,1.007648482501393
square_root,5,VPI,6,1.4204702764358368,1.0357540324624253
square_root,5,VPI,7,1.3536744979833883,1.0617362131246508
square_root,5,VPI,8,1.3459637023502131,1.0070166906639535
square_root,5,VPI,9,1.39148907504757,0.9673403645440628
square_root,5,VPI,10,1.3769313337609412,0.9721667880806332
square_root,5,VPI,11,1.403220746617465,1.009764559372918
square_root,5,VPI,12,1.39665105633242,0.9477846221971972
square_root,5,VPI,13,1.4032519993788106,1.0835890792930225
square_root,5,VPI,14,1.390928657503697,0.9963873832133132
square_root,5,VPI,15,1.417152071748686,1.0047444673789891
square_root,5,VPI,16,1.3836277205011125,1.058543904530045
square_root,5,VPI,17,1.3517893167381962,1.046366153875209
square_root,5,VPI,18,1.409784050678216,0.9645602326643076
square_root,5,VPI,19,1.393842361239102,1.0036805703577605
square_root,5,VPI,20,1.3997061590226492,1.0069856871328218
square_root,5,VPI,21,1.413157203469862,0.9762497203746444
square_root,5,VPI,22,1.39802522574134,0.9643319740426344
square_root,5,VPI,23,1.3445838898659723,1.079803076568673
square_root,5,VPI,24,1.4534552787880066,0.9742675757620136
square_root,5,VPI,25,1.378076096804728,1.0954847284027591
square_root,5,VPI,26,1.4156214269764669,0.9838986893437603
square_root,5,VPI,27,1.3724866010264984,0.9953628583118064
square_root,5,VPI,28,1.3649656356367137,0.9987695527229028
square_root,5,VPI,29,1.3916296053670976,0.9690244735204784
square_root,5,VPI,30,1.4067610934521877,1.0083305046769044
square_root,5,VPI,31,1.4652981541568044,1.0082541211534637
square_root,5,VPI,32,1.3891674056805616,1.0638356704559049
square_root,5,VPI,33,1.3438153547039586,1.0162279798694738
square_root,5,VPI,34,1.434603897287168,1.03015194490404
square_root,5,VPI,35,1.3657985287365948,0.9885897711310012
square_root,5,VPI,36,1.391361723766156,1.013107126972168
square_root,5,VPI,37,1.3935010322183017,1.0577262535401422
square_root,5,VPI,38,1.369338362399063,1.072901845372756
square_root,5,VPI,39,1.4034173370804677,0.91983812012506
square_root,5,VPI,40,1.3573897489477031,1.0985501419612889
square_root,5,VPI,41,1.377296646992454,1.008750211858059
square_root,5,VPI,42,1.4087643867155093,1.0187621711233388
square_root,5,VPI,43,1.398677484130234,1.09255497716714
square_root,5,VPI,44,1.3616681392101218,1.037977511812806
square_root,5,VPI,45,1.3342422116790702,1.080339924392064
square_root,5,VPI,46,1.4348003424960452,1.059959772084269
square_root,5,VPI,47,1.4066365465281356,0.9856821440604212
square_root,5,VPI,48,1.4289976757054754,1.0103530893981572
square_root,5,VPI,49,1.411779937866688,1.060169184417995
square_root,5,VPI,50,1.4204879245890016,0.9846308457016952
max,10,VPI,1,1.443475343953749,0.9686355371392312
max,10,VPI,2,1.4333914239019092,0.9418070847318634
max,10,VPI,3,1.3349080892016365,1.0315135046392356
max,10,VPI,4,1.3094920912216448,1.0716015653305049
max,10,VPI,5,1.5377534821836565,1.0470907222407415
max,10,VPI,6,1.2490236347411114,0.9825312692545972
max,10,VPI,7,1.5123264715685936,1.1442449225048523
max,10,VPI,8,1.3419792579133685,0.9888438988215774
max,10,VPI,9,1.434704165674349,1.0955654787720457
max,10,VPI,10,1.37465904397237,1.1104052944027194
max,10,VPI,11,1.3673663908511653,1.142819323700116
max,10,VPI,12,1.5301710992776902,0.963782955789118
max,10,VPI,13,1.3862927088539954,0.9665515453203304
max,10,VPI,14,1.5948754690560318,1.0459450019508425
max,10,VPI,15,1.4309418923297348,1.1102700703526962
max,10,VPI,16,1.5238084704069303,1.0324386139601314
max,10,VPI,17,1.1848001713144378,1.162816278442674
max,10,VPI,18,1.3923886307729578,1.039595473126856
max,10,VPI,19,1.3055596797316282,1.0336956225866287
max,10,VPI,20,1.281922944649638,1.070928091789173
max,10,VPI,21,1.3231912401389838,1.152050214650978
max,10,VPI,22,1.5508521783518203,1.0927029440591385
max,10,VPI,23,1.4271896160674418,1.1514988134832045
max,10,VPI,24,1.364593285154131,1.1122266621689698
max,10,VPI,25,1.5995222431767402,0.9839153589128712
max,10,VPI,26,1.5303322745389654,0.9271148994070356
max,10,VPI,27,1.3405691657855476,1.0656048044173494
max,10,VPI,28,1.437249637525125,1.0719520376916538
max,10,VPI,29,1.6302518399018735,0.9868118386658018
max,10,VPI,30,1.3728145088762478,1.0868942531075187
max,10,VPI,31,1.4422350585005133,1.0685505544951257
max,10,VPI,32,1.3348465878079798,1.010564783669599
max,10,VPI,33,1.3960594254128629,0.9597636359490976
max,10,VPI,34,1.452709516209269,0.9543720618826168
max,10,VPI,35,1.341266348723774,1.0534022222932928
max,10,VPI,36,1.4012644003024168,0.9274048508825288
max,10,VPI,37,1.4800001811271684,1.016906929412748
max,10,VPI,38,1.333048209127207,1.187360797619213
max,10,VPI,39,1.4091471625216023,0.9646724127258852
max,10,VPI,40,1.436436353246143,0.9645689944116952
max,10,VPI,41,1.3810617466091912,0.904257133141406
max,10,VPI,42,1.5441560843358848,1.0808063689466734
max,10,VPI,43,1.6299100194094764,1.058411991879165
max,10,VPI,44,1.2892073939793995,1.0730210154979274
max,10,VPI,45,1.3037656500997403,1.1173378449741145
max,10,VPI,46,1.3604901021784033,1.0366312801083413
max,10,VPI,47,1.3332358205717418,1.1780589799822918
max,10,VPI,48,1.4848287744174518,1.1700451062277868
max,10,VPI,49,1.3611597757049514,1.122618628129754
max,10,VPI,50,1.315093738497493,1.0811190617083313
CES-2,10,VPI,1,1.3529361171968908,0.9869180227672544
CES-2,10,VPI,2,1.3402738545606994,0.9490182144412648
CES-2,10,VPI,3,1.280795650404785,1.0360809747511803
CES-2,10,VPI,4,1.2639078697185189,1.0773791717254866
CES-2,10,VPI,5,1.4009010903450196,1.0279030393956683
CES-2,10,VPI,6,1.2185080782432909,0.99954591525279
CES-2,10,VPI,7,1.3633930942477983,1.0892244974692924
CES-2,10,VPI,8,1.298962604156752,1.029420725010708
CES-2,10,VPI,9,1.345280374075361,1.1050099982071528
CES-2,10,VPI,10,1.2996904443142905,1.1007695016138122
CES-2,10,VPI,11,1.2960050149041875,1.1196036391884925
CES-2,10,VPI,12,1.3889810854093412,0.9587762427498906
CES-2,10,VPI,13,1.3107593254349377,0.9690632576731508
CES-2,10,VPI,14,1.4297729750370105,1.034286668837124
CES-2,10,VPI,15,1.3257308389688636,1.0758215533001636
CES-2,10,VPI,16,1.3916107239221982,1.015479308953713
CES-2,10,VPI,17,1.1747895131388577,1.161264532669448
CES-2,10,VPI,18,1.3245570072488866,1.0365085634920832
CES-2,10,VPI,19,1.274896308647119,1.044661875615578
CES-2,10,VPI,20,1.24678008605649,1.0906385512551249
CES-2,10,VPI,21,1.2712295969476,1.1315656382891075
CES-2,10,VPI,22,1.3967038116437207,1.0622257058361484
CES-2,10,VPI,23,1.3171971968639151,1.099740240291471
CES-2,10,VPI,24,1.287439142228625,1.1102771200638522
CES-2,10,VPI,25,1.419582075944193,0.9884139364791968
CES-2,10,VPI,26,1.408156310877999,0.9334878945504304
CES-2,10,VPI,27,1.2857590512065964,1.0863136659397823
CES-2,10,VPI,28,1.3552437391164365,1.071865639471124
CES-2,10,VPI,29,1.4372302259675824,0.9886997976189866
CES-2,10,VPI,30,1.311906500975533,1.1008184882559724
CES-2,10,VPI,31,1.328107936430955,1.0548675824818858
CES-2,10,VPI,32,1.2832959178609356,1.0179246514100335
CES-2,10,VPI,33,1.3167029385894848,0.987581111329486
CES-2,10,VPI,34,1.3624545559286012,0.9810900369991032
CES-2,10,VPI,35,1.2897190423701033,1.0617374268733255
CES-2,10,VPI,36,1.3213904349935948,0.9377312616286784
CES-2,10,VPI,37,1.3658307110980636,1.0153545205018093
CES-2,10,VPI,38,1.2639455344447954,1.1625437484060277
CES-2,10,VPI,39,1.3290286368597268,0.9673813014874056
CES-2,10,VPI,40,1.3499617158119686,0.987955422231867
CES-2,10,VPI,41,1.3151641306178337,0.9175530395658272
CES-2,10,VPI,42,1.4124596206894855,1.071859465198636
CES-2,10,VPI,43,1.4552461046606997,1.0469026550371734
CES-2,10,VPI,44,1.2434201818893913,1.0677646177889557
CES-2,10,VPI,45,1.2560644184938736,1.1367540909762663
CES-2,10,VPI,46,1.3143161859183856,1.0485108359488688
CES-2,10,VPI,47,1.2792428825419424,1.153881962501496
CES-2,10,VPI,48,1.3817449862079336,1.152696815883542
CES-2,10,VPI,49,1.2856121875279816,1.1081197722270126
CES-2,10,VPI,50,1.268197234901836,1.0978905445985343
square_root,10,VPI,1,1.588487423888822,0.9988149949594556
square_root,10,VPI,2,1.593259770954508,0.9724798039438212
square_root,10,VPI,3,1.5822644632980212,1.0082759280724332
square_root,10,VPI,4,1.5515199918726474,1.0257582995194523
square_root,10,VPI,5,1.623407932861063,1.0008659243567604
square_root,10,VPI,6,1.5401985756106398,0.9940472686626138
square_root,10,VPI,7,1.5809248188227183,1.037553363708344
square_root,10,VPI,8,1.5687978691259556,1.0217846238315405
square_root,10,VPI,9,1.5970303931477725,1.0568343294264984
square_root,10,VPI,10,1.5787381606651034,1.0453523363213484
square_root,10,VPI,11,1.5828181522123688,1.0542799338612283
square_root,10,VPI,12,1.6112822487035383,0.9768781229917451
square_root,10,VPI,13,1.5792242135402057,0.9858347024773094
square_root,10,VPI,14,1.6229447703549489,1.004265476599204
square_root,10,VPI,15,1.5766828146192255,1.043651158462632
square_root,10,VPI,16,1.6082510001946475,0.9915162684090576
square_root,10,VPI,17,1.534614594411925,1.0989662440500283
square_root,10,VPI,18,1.622921289393472,1.007688444731809
square_root,10,VPI,19,1.59236523393783,1.0174613270606232
square_root,10,VPI,20,1.5530383917665018,1.0543180638592489
square_root,10,VPI,21,1.5681308433130714,1.0635406971266288
square_root,10,VPI,22,1.6099712777326447,1.009022843393422
square_root,10,VPI,23,1.5769828382882765,1.0460584546064218
square_root,10,VPI,24,1.5717380412568702,1.057054859162036
square_root,10,VPI,25,1.6214840220163094,0.9986979917464812
square_root,10,VPI,26,1.637300409449388,0.985158199027421
square_root,10,VPI,27,1.5749870915233783,1.0534935354584594
square_root,10,VPI,28,1.601055031010043,1.010264015223834
square_root,10,VPI,29,1.6172689458128258,0.9905580615106322
square_root,10,VPI,30,1.594781040959666,1.0572764281204483
square_root,10,VPI,31,1.5520583398495835,1.0284124032159447
square_root,10,VPI,32,1.593841959000439,0.9931187055038254
square_root,10,VPI,33,1.582813297224817,0.9963031384359337
square_root,10,VPI,34,1.5978909812897182,0.9929948375040646
square_root,10,VPI,35,1.555720563719148,1.0190620180305583
square_root,10,VPI,36,1.586631605105338,0.9853517129947014
square_root,10,VPI,37,1.592539226269088,1.0094902759592783
square_root,10,VPI,38,1.5635449700034474,1.087235802294559
square_root,10,VPI,39,1.5928194604548622,0.9921665018020676
square_root,10,VPI,40,1.5771242519190265,1.0032472571399305
square_root,10,VPI,41,1.5968062979557347,0.9800238778628174
square_root,10,VPI,42,1.6169633086271842,1.0198368386820065
square_root,10,VPI,43,1.6498424434933576,1.0087233219503893
square_root,10,VPI,44,1.5346550948983664,1.0317525449778109
square_root,10,VPI,45,1.5526425336873633,1.0911197886777189
square_root,10,VPI,46,1.6051484604085715,1.0202492200065294
square_root,10,VPI,47,1.5918975487463194,1.085741456453996
square_root,10,VPI,48,1.6067166312618828,1.0455497296156795
square_root,10,VPI,49,1.544831262947676,1.0482422829283515
square_root,10,VPI,50,1.5654311911727907,1.0632657985642853
max,5,conservative,1,2.057231713839786,1.0067678880486746
max,5,conservative,2,1.5032975950146086,0.9655415778626988
max,5,conservative,3,1.9989319170730933,1.023012490737602
max,5,conservative,4,1.4791769384324691,0.9643028485758736
max,5,conservative,5,2.0505020471754536,0.985381926542856
max,5,conservative,6,2.1213181034826896,1.016971986711518
max,5,conservative,7,2.007498870307546,1.012252254482214
max,5,conservative,8,1.5060299705967872,0.9647649668056736
max,5,conservative,9,2.0034885267787934,0.9828288063834486
max,5,conservative,10,1.8176663240970712,0.9913902261080908
max,5,conservative,11,1.97804596615856,1.0037013830590888
max,5,conservative,12,1.8937022497810665,0.9843226436172576
max,5,conservative,13,1.7801401437671862,0.9935574805100272
max,5,conservative,14,1.925401296678785,0.993801937695218
max,5,conservative,15,2.039936247974073,0.9996177480120156
max,5,conservative,16,1.508147042976851,0.9643028485758736
max,5,conservative,17,1.5038694334206653,0.9643028485758736
max,5,conservative,18,2.033807011235945,1.0013767678878256
max,5,conservative,19,1.9345961959652205,0.993801937695218
max,5,conservative,20,1.9635688103661888,1.0074429829596698
max,5,conservative,21,2.097539773857314,1.0264936777799412
max,5,conservative,22,1.986496828007263,1.0142675423147942
max,5,conservative,23,2.0110268621484524,1.001918329047091
max,5,conservative,24,1.9892167984550373,0.9944384536830184
max,5,conservative,25,2.0449064310511744,1.0001021635469407
max,5,conservative,26,1.9955744120291152,0.9992982777565126
max,5,conservative,27,2.120802345488786,1.010820691081329
max,5,conservative,28,1.8162142701488293,0.9915088431067992
max,5,conservative,29,2.040307377059747,1.007563742346355
max,5,conservative,30,1.4933961016312145,0.9643028485758736
max,5,conservative,31,1.6483372111228178,0.9685035588073716
max,5,conservative,32,2.00253241999314,1.014765531880229
max,5,conservative,33,1.5964088271294354,0.9911782538223424
max,5,conservative,34,2.0713846486158745,0.9963465183726125
max,5,conservative,35,2.016012990722052,0.9969193385164886
max,5,conservative,36,1.985545921875374,0.9929793226222128
max,5,conservative,37,2.031033590432016,1.010213459297032
max,5,conservative,38,1.4933186857223395,0.9655415778626988
max,5,conservative,39,1.9766620891156208,1.007019133728382
max,5,conservative,40,1.6972259553868754,0.9911782538223424
max,5,conservative,41,2.1186122819907327,0.962732022172886
max,5,conservative,42,1.521535354946756,0.9643028485758736
max,5,conservative,43,1.7767053947862166,0.9911782538223424
max,5,conservative,44,1.4950627760766362,0.9643028485758736
max,5,conservative,45,1.887368427006961,0.994236694085568
max,5,conservative,46,1.9911810314344784,0.994977733644849
max,5,conservative,47,2.040970301800954,0.999003074664167
max,5,conservative,48,2.0900367391305648,1.0106779449531935
max,5,conservative,49,1.8510194680548515,0.9938104023611783
max,5,conservative,50,1.946805616004449,0.9909238825184292
CES-2,5,conservative,1,1.4881425022295285,0.9969597652300656
CES-2,5,conservative,2,1.4536616964727294,0.9713904349982976
CES-2,5,conservative,3,1.4947320174708116,1.008852350833371
CES-2,5,conservative,4,1.4525754711990506,0.9709325178776248
CES-2,5,conservative,5,1.4727127691502753,0.9950727552517284
CES-2,5,conservative,6,1.468557718739814,1.0087820355418589
CES-2,5,conservative,7,1.496748667692983,1.004334197658679
CES-2,5,conservative,8,1.462670900733283,0.9812294085833878
CES-2,5,conservative,9,1.487129306758586,0.988120844158784
CES-2,5,conservative,10,1.501799878794838,0.9917348334512786
CES-2,5,conservative,11,1.487750955976798,0.9984071012448346
CES-2,5,conservative,12,1.5033430594112367,1.0029843802152705
CES-2,5,conservative,13,1.5052805864909202,0.9955578413716109
CES-2,5,conservative,14,1.4960237350217924,0.9931511764839996
CES-2,5,conservative,15,1.4765310484138567,0.998651054571692
CES-2,5,conservative,16,1.4607465360272025,0.9786331714789712
CES-2,5,conservative,17,1.4528131761238914,0.9792645344544514
CES-2,5,conservative,18,1.4815492978986122,1.0011296201217197
CES-2,5,conservative,19,1.4964173429575207,0.9993990905754622
CES-2,5,conservative,20,1.4875832828688864,1.002206472341859
CES-2,5,conservative,21,1.4863670292365372,1.006572255565349
CES-2,5,conservative,22,1.4988047673066167,1.0093533148526372
CES-2,5,conservative,23,1.4824884187192748,1.0062460080652955
CES-2,5,conservative,24,1.4953403288467195,0.9933730186810692
CES-2,5,conservative,25,1.479327652971719,0.9932774669683996
CES-2,5,conservative,26,1.4906022291488492,0.995275899512906
CES-2,5,conservative,27,1.4574824832844768,0.9981556282625984
CES-2,5,conservative,28,1.5053370434136857,0.9910172799722754
CES-2,5,conservative,29,1.47824157020281,1.0077109793683403
CES-2,5,conservative,30,1.4582792372593136,0.9792427682162856
CES-2,5,conservative,31,1.4824766848062454,0.9787537661404192
CES-2,5,conservative,32,1.496573855879821,1.0066044558840597
CES-2,5,conservative,33,1.4858383276277638,0.9917065427348132
CES-2,5,conservative,34,1.4880761228688502,1.0023084704470904
CES-2,5,conservative,35,1.4853057187870635,0.9918994334707822
CES-2,5,conservative,36,1.49458649023904,0.9948151740036922
CES-2,5,conservative,37,1.486309782339204,0.9942229630348688
CES-2,5,conservative,38,1.4477423821333346,0.9760062742584736
CES-2,5,conservative,39,1.4934171932163072,1.0022217632120844
CES-2,5,conservative,40,1.4973519984580457,0.9862333839942616
CES-2,5,conservative,41,1.4598984675836295,0.9815615913271428
CES-2,5,conservative,42,1.4685459872723428,0.982227493520018
CES-2,5,conservative,43,1.5050842312263182,0.9966041699325296
CES-2,5,conservative,44,1.4576796224557338,0.9770031427886908
CES-2,5,conservative,45,1.4998224548435797,0.9958620589057936
CES-2,5,conservative,46,1.491942810487617,0.9915202163903478
CES-2,5,conservative,47,1.4722146143670445,1.000138184467792
CES-2,5,conservative,48,1.4617659857537912,1.0009379640865077
CES-2,5,conservative,49,1.50523293207692,0.9878005166308724
CES-2,5,conservative,50,1.4970271311651318,0.9951992884800546
square_root,5,conservative,1,1.47217189718924,0.9978725404248352
square_root,5,conservative,2,1.5032588742599509,0.987636985971586
square_root,5,conservative,3,1.4791082772894382,1.0029955997856048
square_root,5,conservative,4,1.5027820603145372,0.9875767543176652
square_root,5,conservative,5,1.4628459835058882,0.998485463683632
square_root,5,conservative,6,1.4599255846056216,1.0038432768562675
square_root,5,conservative,7,1.478893528012268,1.0017696842759716
square_root,5,conservative,8,1.502560857614855,0.9939243367787424
square_root,5,conservative,9,1.4727396016021586,0.9945898368008704
square_root,5,conservative,10,1.4931067901635942,0.9947121908920415
square_root,5,conservative,11,1.479640977809357,0.9989188045598956
square_root,5,conservative,12,1.488562024781743,1.002923255024876
square_root,5,conservative,13,1.4920120252852118,0.9978652223190412
square_root,5,conservative,14,1.487662745739987,0.9971262119095454
square_root,5,conservative,15,1.4641185102387568,0.998896588547824
square_root,5,conservative,16,1.5059418404868798,0.9929835109553896
square_root,5,conservative,17,1.5065984953420932,0.993728850045904
square_root,5,conservative,18,1.4728919557451854,1.0004238046530634
square_root,5,conservative,19,1.4852740631577204,1.0011570877377058
square_root,5,conservative,20,1.4788497083986678,0.9996324253457548
square_root,5,conservative,21,1.469370971140983,1.0019771712457075
square_root,5,conservative,22,1.4815788935336065,1.0038553736633231
square_root,5,conservative,23,1.4710812104125317,1.003199192230127
square_root,5,conservative,24,1.483738756722922,0.996818318320744
square_root,5,conservative,25,1.4686884764149866,0.9967959674833992
square_root,5,conservative,26,1.476672562355558,0.9976642021221792
square_root,5,conservative,27,1.4527828871189328,0.9985210308254644
square_root,5,conservative,28,1.4915919212860906,0.9945600886869992
square_root,5,conservative,29,1.4669699611102225,1.0039293644720306
square_root,5,conservative,30,1.5019517967369131,0.9927876968688794
square_root,5,conservative,31,1.5059414629691443,0.992083021708038
square_root,5,conservative,32,1.4781611611814545,1.001969175470756
square_root,5,conservative,33,1.4989854946453278,0.9957542516709228
square_root,5,conservative,34,1.4710208396849125,1.0008631121276177
square_root,5,conservative,35,1.4738794785889948,0.996224943379818
square_root,5,conservative,36,1.481599086098742,0.997686547366612
square_root,5,conservative,37,1.4691406252993762,0.9961005781262948
square_root,5,conservative,38,1.5048822447608268,0.9917134725110124
square_root,5,conservative,39,1.4756400400998195,1.0004587472351432
square_root,5,conservative,40,1.4926715639207655,0.9928498426580176
square_root,5,conservative,41,1.4540892822549034,0.9918412387707592
square_root,5,conservative,42,1.501262117502385,0.9945036293764572
square_root,5,conservative,43,1.4925419889968663,0.9983052743101626
square_root,5,conservative,44,1.5048726976103874,0.9919404770499782
square_root,5,conservative,45,1.484728244878851,0.9985005450295564
square_root,5,conservative,46,1.4782539113507565,0.9958079872570124
square_root,5,conservative,47,1.463796344717848,0.9995914583875048
square_root,5,conservative,48,1.455337389282279,1.0001821764126977
square_root,5,conservative,49,1.4914559231432212,0.994201871272232
square_root,5,conservative,50,1.4813484911822192,0.9974141452977802
max,10,conservative,1,2.530211375165381,1.0271753398715624
max,10,conservative,2,1.940046500014012,0.9663637839210412
max,10,conservative,3,1.9141234192474208,0.9663637839210412
max,10,conservative,4,1.92459099759955,0.9685035588073716
max,10,conservative,5,1.9926863029798167,0.9658069715471173
max,10,conservative,6,2.3823467618284093,0.990109307285362
max,10,conservative,7,2.34144682906186,0.9913832329369652
max,10,conservative,8,2.321644325667535,0.9968001479140546
max,10,conservative,9,1.915517841130618,0.9670435621712784
max,10,conservative,10,1.9522029102561136,0.9659688457673352
max,10,conservative,11,2.422716117622908,0.9932733627923644
max,10,conservative,12,2.558464075108448,1.0091116659030872
max,10,conservative,13,2.420748404484649,0.9918229588191594
max,10,conservative,14,2.521806037301706,1.001947481412989
max,10,conservative,15,2.291275310344697,0.991438739784466
max,10,conservative,16,1.942216170328984,0.9685035588073716
max,10,conservative,17,2.505126500995268,1.0035602364027651
max,10,conservative,18,2.2856213018873643,0.996547332006214
max,10,conservative,19,2.295354174906303,0.9866511451113072
max,10,conservative,20,2.6273885362705784,1.0182326645534472
max,10,conservative,21,2.015971960340511,0.9654134332472653
max,10,conservative,22,2.3142833170783152,0.993981800868448
max,10,conservative,23,2.2327751024493074,0.9889836527659578
max,10,conservative,24,2.30219215377147,0.991438739784466
max,10,conservative,25,2.5347840191037023,1.024362519001083
max,10,conservative,26,1.919793797371176,0.9656252968374294
max,10,conservative,27,1.768277360883479,0.9643028485758736
max,10,conservative,28,1.8750074457630848,0.9661823935303706
max,10,conservative,29,1.7869505063352105,0.9660032049927896
max,10,conservative,30,2.236471175207817,0.9925071451217012
max,10,conservative,31,2.620646476332233,1.0120152829828222
max,10,conservative,32,2.380660638922666,0.9838527306652388
max,10,conservative,33,2.572191220195878,0.9881063008878196
max,10,conservative,34,2.358685570237564,0.9969810177695466
max,10,conservative,35,1.91785215137758,0.9685035588073716
max,10,conservative,36,2.339697678151916,0.990364895379198
max,10,conservative,37,2.366522726638609,0.9949926954385236
max,10,conservative,38,1.881240569261036,0.9645106906730144
max,10,conservative,39,1.922416340412192,0.9661823935303706
max,10,conservative,40,2.5512932524949345,1.0027125766395406
max,10,conservative,41,1.93101630627313,0.9661823935303706
max,10,conservative,42,2.351463955568041,0.9952575861079932
max,10,conservative,43,2.358947579881362,0.9853592542784876
max,10,conservative,44,1.882166756392472,0.9670435621712784
max,10,conservative,45,2.331765957008153,0.9908193398163818
max,10,conservative,46,1.8407654982242057,0.9649996026329574
max,10,conservative,47,2.3120713801811976,0.9955353165426618
max,10,conservative,48,2.25896932578422,0.992310420190296
max,10,conservative,49,2.356810910432805,0.9944871048622168
max,10,conservative,50,1.824211736608748,0.9660032049927896
CES-2,10,conservative,1,1.669478685938003,1.01067950822572
CES-2,10,conservative,2,1.6942545763468118,0.9877000868589916
CES-2,10,conservative,3,1.691501778777406,0.9848842953966924
CES-2,10,conservative,4,1.6907016526357952,0.9802137767267276
CES-2,10,conservative,5,1.6988215457202114,0.9888750517868186
CES-2,10,conservative,6,1.689696487310888,0.9981092221114012
CES-2,10,conservative,7,1.691134187150555,0.999073735479698
CES-2,10,conservative,8,1.6872417103048891,0.9993474213997354
CES-2,10,conservative,9,1.693014737571643,0.9848262380335646
CES-2,10,conservative,10,1.69297395303499,0.979695805797371
CES-2,10,conservative,11,1.6857430023463498,0.9986688022917356
CES-2,10,conservative,12,1.6415242068042215,1.0035000864950976
CES-2,10,conservative,13,1.6885772313858134,0.9987942347079176
CES-2,10,conservative,14,1.6615939283558605,1.0006334047668115
CES-2,10,conservative,15,1.686714530666132,1.0010240761788602
CES-2,10,conservative,16,1.6938698287050131,0.9837279179815072
CES-2,10,conservative,17,1.6625960334839844,1.000338807731588
CES-2,10,conservative,18,1.6860022885445949,1.0029716913280835
CES-2,10,conservative,19,1.6946441125853724,0.997164300486982
